City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Verdon-NE,1840012349,Verdon,Verdon,NE,Verdon-NE,Nebraska,31147,Richardson,40.1491,-95.7112,165,165,268,polygon,TRUE,America/Chicago,68457
Anoka-NE,1840010079,Anoka,Anoka,NE,Anoka-NE,Nebraska,31015,Boyd,42.946,-98.8285,6,6,4,polygon,TRUE,America/Chicago,68722
Crofton-NE,1840002459,Crofton,Crofton,NE,Crofton-NE,Nebraska,31107,Knox,42.7315,-97.4986,689,689,415,polygon,TRUE,America/Chicago,68730
Belgrade-NE,1840011589,Belgrade,Belgrade,NE,Belgrade-NE,Nebraska,31125,Nance,41.4709,-98.0677,117,117,241,polygon,TRUE,America/Chicago,68623
Maxwell-NE,1840011650,Maxwell,Maxwell,NE,Maxwell-NE,Nebraska,31111,Lincoln,41.0784,-100.5257,301,301,340,polygon,TRUE,America/Chicago,69151
Crookston-NE,1840011040,Crookston,Crookston,NE,Crookston-NE,Nebraska,31031,Cherry,42.9263,-100.7534,71,71,63,polygon,TRUE,America/Chicago,69212
Ong-NE,1840012063,Ong,Ong,NE,Ong-NE,Nebraska,31035,Clay,40.3984,-97.8392,59,59,79,polygon,TRUE,America/Chicago,68452
Inland-NE,1840024288,Inland,Inland,NE,Inland-NE,Nebraska,31035,Clay,40.5954,-98.2232,,,67.9,polygon,FALSE,America/Chicago,68954
Manley-NE,1840011813,Manley,Manley,NE,Manley-NE,Nebraska,31025,Cass,40.92,-96.1665,166,166,949,polygon,TRUE,America/Chicago,68403
Niobrara-NE,1840011064,Niobrara,Niobrara,NE,Niobrara-NE,Nebraska,31107,Knox,42.7499,-98.0317,349,349,185,polygon,TRUE,America/Chicago,68760
Monroe-NE,1840011454,Monroe,Monroe,NE,Monroe-NE,Nebraska,31141,Platte,41.474,-97.5998,288,288,640,polygon,TRUE,America/Chicago,68647
Bassett-NE,1840006922,Bassett,Bassett,NE,Bassett-NE,Nebraska,31149,Rock,42.5827,-99.5366,562,562,488,polygon,TRUE,America/Chicago,68714
Willow Island-NE,1840024236,Willow Island,Willow Island,NE,Willow Island-NE,Nebraska,31047,Dawson,40.89,-100.0707,,,12.1,polygon,FALSE,America/Chicago,69171
Dunbar-NE,1840011965,Dunbar,Dunbar,NE,Dunbar-NE,Nebraska,31131,Otoe,40.6687,-96.0309,190,190,318,polygon,TRUE,America/Chicago,68346
Arlington-NE,1840011526,Arlington,Arlington,NE,Arlington-NE,Nebraska,31177,Washington,41.4548,-96.3565,1273,1273,821,polygon,TRUE,America/Chicago,68002
Weissert-NE,1840033180,Weissert,Weissert,NE,Weissert-NE,Nebraska,31041,Custer,41.4672,-99.4432,,,1.6,point,FALSE,America/Chicago,68814
Broadwater-NE,1840010163,Broadwater,Broadwater,NE,Broadwater-NE,Nebraska,31123,Morrill,41.5979,-102.8524,123,123,298,polygon,TRUE,America/Denver,69125
Otoe-NE,1840011966,Otoe,Otoe,NE,Otoe-NE,Nebraska,31131,Otoe,40.7242,-96.1206,173,173,419,polygon,TRUE,America/Chicago,68417
Paxton-NE,1840011647,Paxton,Paxton,NE,Paxton-NE,Nebraska,31101,Keith,41.1235,-101.3521,495,495,185,polygon,TRUE,America/Denver,69155
Unadilla-NE,1840011969,Unadilla,Unadilla,NE,Unadilla-NE,Nebraska,31131,Otoe,40.6827,-96.2702,322,322,404,polygon,TRUE,America/Chicago,68454
Dixon-NE,1840011095,Dixon,Dixon,NE,Dixon-NE,Nebraska,31051,Dixon,42.4153,-96.9948,83,83,211,polygon,TRUE,America/Chicago,68732
Brunswick-NE,1840010116,Brunswick,Brunswick,NE,Brunswick-NE,Nebraska,31003,Antelope,42.3377,-97.9718,133,133,86,polygon,TRUE,America/Chicago,68720
