City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Montrose-CO,1840020251,Montrose,Montrose,CO,Montrose-CO,Colorado,8085,Montrose,38.4689,-107.8591,22919,19311,417,polygon,TRUE,America/Denver,81403 81401 81402
Gardner-CO,1840028478,Gardner,Gardner,CO,Gardner-CO,Colorado,8055,Huerfano,37.7833,-105.1656,,,22.5,point,FALSE,America/Denver,81040
Ridgway-CO,1840021512,Ridgway,Ridgway,CO,Ridgway-CO,Colorado,8091,Ouray,38.1591,-107.7531,979,979,161,polygon,TRUE,America/Denver,81432
Falcon-CO,1840028485,Falcon,Falcon,CO,Falcon-CO,Colorado,8041,El Paso,38.933,-104.6086,,,31.1,point,FALSE,America/Denver,80831
Ponderosa Park-CO,1840028453,Ponderosa Park,Ponderosa Park,CO,Ponderosa Park-CO,Colorado,8039,Elbert,39.3987,-104.6356,,,236.7,polygon,FALSE,America/Denver,80107
Lochbuie-CO,1840021373,Lochbuie,Lochbuie,CO,Lochbuie-CO,Colorado,8123,Weld,40.0117,-104.727,4984,5719,593,polygon,TRUE,America/Denver,80603
Glen Haven-CO,1840027384,Glen Haven,Glen Haven,CO,Glen Haven-CO,Colorado,8069,Larimer,40.4539,-105.4492,,,35.8,point,FALSE,America/Denver,80517
Gulnare-CO,1840028553,Gulnare,Gulnare,CO,Gulnare-CO,Colorado,8071,Las Animas,37.3172,-104.7519,,,1.7,point,FALSE,America/Denver,81020
Prospect Heights-CO,1840028472,Prospect Heights,Prospect Heights,CO,Prospect Heights-CO,Colorado,8043,Fremont,38.4264,-105.2375,,,634.2,point,FALSE,America/Denver,81212
Dinosaur-CO,1840021376,Dinosaur,Dinosaur,CO,Dinosaur-CO,Colorado,8081,Moffat,40.2406,-109.0086,315,315,154,polygon,TRUE,America/Denver,81610
Lawson-CO,1840028537,Lawson,Lawson,CO,Lawson-CO,Colorado,8019,Clear Creek,39.7658,-105.6275,,,265.6,point,FALSE,America/Denver,80436
Joes-CO,1840024319,Joes,Joes,CO,Joes-CO,Colorado,8125,Yuma,39.6559,-102.6786,,,20,polygon,FALSE,America/Denver,80822
