City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Wever-IA,1840029681,Wever,Wever,IA,Wever-IA,Iowa,19111,Lee,40.7106,-91.231,,,127.8,point,FALSE,America/Chicago,52658
Houghton-IA,1840007204,Houghton,Houghton,IA,Houghton-IA,Iowa,19111,Lee,40.7837,-91.6108,143,143,177,polygon,TRUE,America/Chicago,52625 52631
Mount Hamill-IA,1840003603,Mount Hamill,Mount Hamill,IA,Mount Hamill-IA,Iowa,19111,Lee,40.7506,-91.6132,,,32.5,point,FALSE,America/Chicago,52625
Tama-IA,1840009150,Tama,Tama,IA,Tama-IA,Iowa,19171,Tama,41.9636,-92.574,4826,2831,335,polygon,TRUE,America/Chicago,52339
Albia-IA,1840007152,Albia,Albia,IA,Albia-IA,Iowa,19135,Monroe,41.0272,-92.8039,3591,3785,458,polygon,TRUE,America/Chicago,52531
Lone Tree-IA,1840009227,Lone Tree,Lone Tree,IA,Lone Tree-IA,Iowa,19103,Johnson,41.4866,-91.4262,1388,1388,514,polygon,TRUE,America/Chicago,52755
Pisgah-IA,1840009208,Pisgah,Pisgah,IA,Pisgah-IA,Iowa,19085,Harrison,41.8304,-95.9264,237,237,90,polygon,TRUE,America/Chicago,51564
Irwin-IA,1840008162,Irwin,Irwin,IA,Irwin-IA,Iowa,19165,Shelby,41.7902,-95.2068,330,330,213,polygon,TRUE,America/Chicago,51446
Clarion-IA,1840006904,Clarion,Clarion,IA,Clarion-IA,Iowa,19197,Wright,42.7322,-93.7294,2560,2765,327,polygon,TRUE,America/Chicago,50525 50526
Steamboat Rock-IA,1840009124,Steamboat Rock,Steamboat Rock,IA,Steamboat Rock-IA,Iowa,19083,Hardin,42.4082,-93.0664,309,309,218,polygon,TRUE,America/Chicago,50672
Greene-IA,1840008038,Greene,Greene,IA,Greene-IA,Iowa,19023,Butler,42.8969,-92.8043,1103,1103,374,polygon,TRUE,America/Chicago,50636
Arthur-IA,1840006954,Arthur,Arthur,IA,Arthur-IA,Iowa,19093,Ida,42.3354,-95.3469,203,203,515,polygon,TRUE,America/Chicago,51431
Archer-IA,1840006875,Archer,Archer,IA,Archer-IA,Iowa,19141,O'Brien,43.1151,-95.744,127,127,522,polygon,TRUE,America/Chicago,51231
Laurel-IA,1840008114,Laurel,Laurel,IA,Laurel-IA,Iowa,19127,Marshall,41.8841,-92.9222,239,239,367,polygon,TRUE,America/Chicago,50141
Ankeny-IA,1840007066,Ankeny,Ankeny,IA,Ankeny-IA,Iowa,19153,Polk,41.7279,-93.6033,58627,58627,770,polygon,TRUE,America/Chicago,50023 50021
Gibson-IA,1840008216,Gibson,Gibson,IA,Gibson-IA,Iowa,19107,Keokuk,41.4801,-92.392,59,59,344,polygon,TRUE,America/Chicago,50104
Story City-IA,1840009175,Story City,Story City,IA,Story City-IA,Iowa,19169,Story,42.1866,-93.5866,3291,3410,480,polygon,TRUE,America/Chicago,50248
Boyer-IA,1840029604,Boyer,Boyer,IA,Boyer-IA,Iowa,19047,Crawford,42.1819,-95.2353,,,15.6,point,FALSE,America/Chicago,51448
Webb-IA,1840010070,Webb,Webb,IA,Webb-IA,Iowa,19041,Clay,42.9497,-95.0129,136,136,104,polygon,TRUE,America/Chicago,51366
South Amana-IA,1840026251,South Amana,South Amana,IA,South Amana-IA,Iowa,19095,Iowa,41.7704,-91.96,,,86,polygon,FALSE,America/Chicago,52334
Larchwood-IA,1840007974,Larchwood,Larchwood,IA,Larchwood-IA,Iowa,19119,Lyon,43.4545,-96.4369,864,864,335,polygon,TRUE,America/Chicago,51241
Grandview-IA,1840008246,Grandview,Grandview,IA,Grandview-IA,Iowa,19115,Louisa,41.2771,-91.1879,530,530,902,polygon,TRUE,America/Chicago,52752 52754
Winthrop-IA,1840010097,Winthrop,Winthrop,IA,Winthrop-IA,Iowa,19019,Buchanan,42.4702,-91.738,848,848,388,polygon,TRUE,America/Chicago,50682
Washta-IA,1840010084,Washta,Washta,IA,Washta-IA,Iowa,19035,Cherokee,42.5756,-95.7202,237,237,91,polygon,TRUE,America/Chicago,51061
Klemme-IA,1840007989,Klemme,Klemme,IA,Klemme-IA,Iowa,19081,Hancock,43.0098,-93.6013,476,476,361,polygon,TRUE,America/Chicago,50449
Clare-IA,1840006938,Clare,Clare,IA,Clare-IA,Iowa,19187,Webster,42.5875,-94.3447,141,141,107,polygon,TRUE,America/Chicago,50524
Bevington-IA,1840007111,Bevington,Bevington,IA,Bevington-IA,Iowa,19121,Madison,41.3596,-93.7904,68,68,58,polygon,TRUE,America/Chicago,50229 50033 50240
Pacific Junction-IA,1840009344,Pacific Junction,Pacific Junction,IA,Pacific Junction-IA,Iowa,19129,Mills,41.018,-95.7995,460,460,234,polygon,TRUE,America/Chicago,51561
Blanchard-IA,1840007183,Blanchard,Blanchard,IA,Blanchard-IA,Iowa,19145,Page,40.5808,-95.2215,37,37,62,polygon,TRUE,America/Chicago,51630
Stanhope-IA,1840009121,Stanhope,Stanhope,IA,Stanhope-IA,Iowa,19079,Hamilton,42.2889,-93.796,408,408,162,polygon,TRUE,America/Chicago,50246
