City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Pink Hill-NC,1840016390,Pink Hill,Pink Hill,NC,Pink Hill-NC,North Carolina,37107,Lenoir,35.0563,-77.7437,524,524,431,polygon,TRUE,America/New_York,28572
Waco-NC,1840016337,Waco,Waco,NC,Waco-NC,North Carolina,37045,Cleveland,35.3617,-81.4287,316,316,155,polygon,TRUE,America/New_York,28021 28169 28150
Ansonville-NC,1840015479,Ansonville,Ansonville,NC,Ansonville-NC,North Carolina,37007,Anson,35.1041,-80.1097,591,591,155,polygon,TRUE,America/New_York,28170 28007
East Rockingham-NC,1840013081,East Rockingham,East Rockingham,NC,East Rockingham-NC,North Carolina,37153,Richmond,34.9115,-79.7661,,,637.4,polygon,FALSE,America/New_York,28379
Denver-NC,1840024951,Denver,Denver,NC,Denver-NC,North Carolina,37109,Lincoln,35.535,-81.0342,,,193.2,polygon,FALSE,America/New_York,28037
Dundarrach-NC,1840013079,Dundarrach,Dundarrach,NC,Dundarrach-NC,North Carolina,37093,Hoke,34.9247,-79.1575,,,21.4,polygon,FALSE,America/New_York,28357 28386
Ruffin-NC,1840025767,Ruffin,Ruffin,NC,Ruffin-NC,North Carolina,37157,Rockingham,36.4428,-79.5434,,,59.7,polygon,FALSE,America/New_York,27326
Leasburg-NC,1840032876,Leasburg,Leasburg,NC,Leasburg-NC,North Carolina,37033,Caswell,36.3946,-79.1545,,,13,point,FALSE,America/New_York,27291
Burlington-NC,1840013362,Burlington,Burlington,NC,Burlington-NC,North Carolina,37001,Alamance,36.0761,-79.4692,126491,52709,696,polygon,TRUE,America/New_York,27217 27215 27216
Northwest-NC,1840014706,Northwest,Northwest,NC,Northwest-NC,North Carolina,37019,Brunswick,34.3149,-78.1453,776,776,42,polygon,TRUE,America/New_York,28451 28456
Stoneville-NC,1840016055,Stoneville,Stoneville,NC,Stoneville-NC,North Carolina,37157,Rockingham,36.4662,-79.9062,1031,1031,307,polygon,TRUE,America/New_York,27048
Hamlet-NC,1840013516,Hamlet,Hamlet,NC,Hamlet-NC,North Carolina,37153,Richmond,34.8891,-79.7098,6391,6391,472,polygon,TRUE,America/New_York,28345
Patetown-NC,1840032968,Patetown,Patetown,NC,Patetown-NC,North Carolina,37191,Wayne,35.4607,-77.925,,,171.1,point,FALSE,America/New_York,27863
Linville-NC,1840032959,Linville,Linville,NC,Linville-NC,North Carolina,37011,Avery,36.0665,-81.8704,,,43.7,point,FALSE,America/New_York,28646
Trent Woods-NC,1840016401,Trent Woods,Trent Woods,NC,Trent Woods-NC,North Carolina,37049,Craven,35.0812,-77.0936,4164,4164,542,polygon,TRUE,America/New_York,28562
Lillington-NC,1840016326,Lillington,Lillington,NC,Lillington-NC,North Carolina,37085,Harnett,35.4002,-78.8137,3718,3581,298,polygon,TRUE,America/New_York,27546
Leggett-NC,1840016174,Leggett,Leggett,NC,Leggett-NC,North Carolina,37065,Edgecombe,35.9896,-77.58,57,57,31,polygon,TRUE,America/New_York,27886
Efland-NC,1840025778,Efland,Efland,NC,Efland-NC,North Carolina,37135,Orange,36.0806,-79.1718,,,167.9,polygon,FALSE,America/New_York,27243
Forest Hills-NC,1840001769,Forest Hills,Forest Hills,NC,Forest Hills-NC,North Carolina,37099,Jackson,35.2958,-83.1955,380,380,295,polygon,TRUE,America/New_York,28723
Chimney Rock-NC,1840033006,Chimney Rock,Chimney Rock,NC,Chimney Rock-NC,North Carolina,37161,Rutherford,35.4495,-82.2549,110,110,13,polygon,TRUE,America/New_York,28720
Kenansville-NC,1840016466,Kenansville,Kenansville,NC,Kenansville-NC,North Carolina,37061,Duplin,34.9596,-77.9661,866,866,157,polygon,TRUE,America/New_York,28349
Bryson City-NC,1840015413,Bryson City,Bryson City,NC,Bryson City-NC,North Carolina,37173,Swain,35.4262,-83.4474,1452,1452,256,polygon,TRUE,America/New_York,28713
Hamilton-NC,1840016204,Hamilton,Hamilton,NC,Hamilton-NC,North Carolina,37117,Martin,35.9443,-77.2068,382,382,303,polygon,TRUE,America/New_York,27840
