City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Castleton-on-Hudson-NY,1840004440,Castleton-on-Hudson,Castleton-on-Hudson,NY,Castleton-on-Hudson-NY,New York,36083,Rensselaer,42.5332,-73.7492,1464,1464,792,polygon,TRUE,America/New_York,12033
Oceanside-NY,1840005246,Oceanside,Oceanside,NY,Oceanside-NY,New York,36059,Nassau,40.6328,-73.6363,,,3312.3,polygon,FALSE,America/New_York,11572
Yorkshire-NY,1840004588,Yorkshire,Yorkshire,NY,Yorkshire-NY,New York,36009,Cattaraugus,42.5242,-78.4781,,,375.1,polygon,FALSE,America/New_York,14042 14173 14030
Sherman-NY,1840004570,Sherman,Sherman,NY,Sherman-NY,New York,36013,Chautauqua,42.159,-79.5944,693,693,313,polygon,TRUE,America/New_York,14781
Sunset Bay-NY,1840026200,Sunset Bay,Sunset Bay,NY,Sunset Bay-NY,New York,36013,Chautauqua,42.5608,-79.1307,,,342.5,polygon,FALSE,America/New_York,14136 14081
Hewlett Neck-NY,1840005296,Hewlett Neck,Hewlett Neck,NY,Hewlett Neck-NY,New York,36059,Nassau,40.6247,-73.6981,480,480,962,polygon,TRUE,America/New_York,11598
New Hempstead-NY,1840033996,New Hempstead,New Hempstead,NY,New Hempstead-NY,New York,36087,Rockland,41.1488,-74.0485,5440,5440,736,polygon,TRUE,America/New_York,10977
Salem-NY,1840004179,Salem,Salem,NY,Salem-NY,New York,36115,Washington,43.1727,-73.3267,912,912,120,polygon,TRUE,America/New_York,12865
Hamilton-NY,1840004354,Hamilton,Hamilton,NY,Hamilton-NY,New York,36053,Madison,42.8293,-75.5503,4305,4122,647,polygon,TRUE,America/New_York,13346
Eagle Valley-NY,1840033872,Eagle Valley,Eagle Valley,NY,Eagle Valley-NY,New York,36071,Orange,41.1548,-74.2268,,,251.5,point,FALSE,America/New_York,10987
Jones Point-NY,1840033901,Jones Point,Jones Point,NY,Jones Point-NY,New York,36087,Rockland,41.2862,-73.956,,,210.1,point,FALSE,America/New_York,10986
Copiague-NY,1840005031,Copiague,Copiague,NY,Copiague-NY,New York,36103,Suffolk,40.6726,-73.393,,,3845.4,polygon,FALSE,America/New_York,11726 11757 11701
Port Chester-NY,1840004941,Port Chester,Port Chester,NY,Port Chester-NY,New York,36119,Westchester,41.0052,-73.668,29524,29524,4891,polygon,TRUE,America/New_York,10573
Stillwater-NY,1840004252,Stillwater,Stillwater,NY,Stillwater-NY,New York,36091,Saratoga,42.9467,-73.6441,1714,1714,526,polygon,TRUE,America/New_York,12170
Mountain Lodge Park-NY,1840026299,Mountain Lodge Park,Mountain Lodge Park,NY,Mountain Lodge Park-NY,New York,36071,Orange,41.3862,-74.1389,,,899.6,polygon,FALSE,America/New_York,10950
South Corning-NY,1840004554,South Corning,South Corning,NY,South Corning-NY,New York,36101,Steuben,42.1262,-77.0356,1115,1115,698,polygon,TRUE,America/New_York,14830
Balmville-NY,1840004856,Balmville,Balmville,NY,Balmville-NY,New York,36071,Orange,41.5281,-74.0234,,,335.7,polygon,FALSE,America/New_York,12550
Houghton-NY,1840004604,Houghton,Houghton,NY,Houghton-NY,New York,36003,Allegany,42.4277,-78.1615,,,153.3,polygon,FALSE,America/New_York,14744
Ransomville-NY,1840004268,Ransomville,Ransomville,NY,Ransomville-NY,New York,36063,Niagara,43.2389,-78.9114,,,219.9,polygon,FALSE,America/New_York,14131
Herrings-NY,1840004113,Herrings,Herrings,NY,Herrings-NY,New York,36045,Jefferson,44.0226,-75.6578,86,86,144,polygon,TRUE,America/New_York,13619
North White Plains-NY,1840033927,North White Plains,North White Plains,NY,North White Plains-NY,New York,36119,Westchester,41.0551,-73.7668,,,1118.4,point,FALSE,America/New_York,10603
Wading River-NY,1840005107,Wading River,Wading River,NY,Wading River-NY,New York,36103,Suffolk,40.9464,-72.823,,,597.6,polygon,FALSE,America/New_York,11933 11792
Greene-NY,1840004508,Greene,Greene,NY,Greene-NY,New York,36017,Chenango,42.3297,-75.7694,1478,1478,534,polygon,TRUE,America/New_York,13778
Wurtsboro-NY,1840004793,Wurtsboro,Wurtsboro,NY,Wurtsboro-NY,New York,36105,Sullivan,41.5761,-74.4856,3914,1167,360,polygon,TRUE,America/New_York,12790
Honeoye-NY,1840026188,Honeoye,Honeoye,NY,Honeoye-NY,New York,36069,Ontario,42.7902,-77.5147,,,191.3,polygon,FALSE,America/New_York,14471
Springs-NY,1840005102,Springs,Springs,NY,Springs-NY,New York,36103,Suffolk,41.0212,-72.1584,,,774.6,polygon,FALSE,America/New_York,11937
Seneca Falls-NY,1840004420,Seneca Falls,Seneca Falls,NY,Seneca Falls-NY,New York,36099,Seneca,42.9101,-76.7967,,,1642.7,polygon,FALSE,America/New_York,13148
Clinton-NY,1840004223,Clinton,Clinton,NY,Clinton-NY,New York,36065,Oneida,43.0488,-75.3785,1878,1878,1158,polygon,TRUE,America/New_York,13323
Evans Mills-NY,1840004111,Evans Mills,Evans Mills,NY,Evans Mills-NY,New York,36045,Jefferson,44.087,-75.8078,577,577,272,polygon,TRUE,America/New_York,13637
Canandaigua-NY,1840000392,Canandaigua,Canandaigua,NY,Canandaigua-NY,New York,36069,Ontario,42.8885,-77.2805,10369,10369,871,polygon,TRUE,America/New_York,14424
Bardonia-NY,1840004958,Bardonia,Bardonia,NY,Bardonia-NY,New York,36087,Rockland,41.1129,-73.9823,,,1090.2,polygon,FALSE,America/New_York,10994 10954
Miller Place-NY,1840005046,Miller Place,Miller Place,NY,Miller Place-NY,New York,36103,Suffolk,40.9374,-72.9864,,,933.6,polygon,FALSE,America/New_York,11764
De Lancey-NY,1840033870,De Lancey,De Lancey,NY,De Lancey-NY,New York,36025,Delaware,42.2056,-74.9707,,,114.7,point,FALSE,America/New_York,13752
Speculator-NY,1840004146,Speculator,Speculator,NY,Speculator-NY,New York,36041,Hamilton,43.5943,-74.3822,302,302,2,polygon,TRUE,America/New_York,12108 12164
Westvale-NY,1840004318,Westvale,Westvale,NY,Westvale-NY,New York,36067,Onondaga,43.04,-76.2177,,,1453.2,polygon,FALSE,America/New_York,13219
Lyons-NY,1840004290,Lyons,Lyons,NY,Lyons-NY,New York,36117,Wayne,43.0634,-76.9927,,,1173.7,polygon,FALSE,America/New_York,14489
