City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Randall-MN,1840008865,Randall,Randall,MN,Randall-MN,Minnesota,27097,Morrison,46.0885,-94.5006,620,620,116,polygon,TRUE,America/Chicago,56475
Henderson-MN,1840006777,Henderson,Henderson,MN,Henderson-MN,Minnesota,27143,Sibley,44.528,-93.9086,900,900,326,polygon,TRUE,America/Chicago,56044
Fridley-MN,1840007798,Fridley,Fridley,MN,Fridley-MN,Minnesota,27003,Anoka,45.0842,-93.2596,27476,27476,1045,polygon,TRUE,America/Chicago,55421 55432
Rock Creek-MN,1840008856,Rock Creek,Rock Creek,MN,Rock Creek-MN,Minnesota,27115,Pine,45.7604,-92.9088,1593,1593,14,polygon,TRUE,America/Chicago,55063 55069 55067
Makinen-MN,1840032005,Makinen,Makinen,MN,Makinen-MN,Minnesota,27137,St. Louis,47.3572,-92.3677,,,5.8,point,FALSE,America/Chicago,55763
Minnetonka Beach-MN,1840007832,Minnetonka Beach,Minnetonka Beach,MN,Minnetonka Beach-MN,Minnesota,27053,Hennepin,44.9395,-93.5891,552,552,458,polygon,TRUE,America/Chicago,55391 55361
Hopkins-MN,1840006749,Hopkins,Hopkins,MN,Hopkins-MN,Minnesota,27053,Hennepin,44.9259,-93.4058,18105,18105,1713,polygon,TRUE,America/Chicago,55343 55305
Pine Springs-MN,1840008915,Pine Springs,Pine Springs,MN,Pine Springs-MN,Minnesota,27163,Washington,45.0368,-92.9544,399,399,203,polygon,TRUE,America/Chicago,55128 55115
Pine Bend-MN,1840023821,Pine Bend,Pine Bend,MN,Pine Bend-MN,Minnesota,27087,Mahnomen,47.4222,-95.5979,,,19.9,polygon,FALSE,America/Chicago,56651
Huntley-MN,1840031827,Huntley,Huntley,MN,Huntley-MN,Minnesota,27043,Faribault,43.7316,-94.2375,,,58.1,point,FALSE,America/Chicago,56047
Santiago-MN,1840031892,Santiago,Santiago,MN,Santiago-MN,Minnesota,27141,Sherburne,45.5391,-93.82,,,40.2,point,FALSE,America/Chicago,55371
Eagle Lake-MN,1840007903,Eagle Lake,Eagle Lake,MN,Eagle Lake-MN,Minnesota,27013,Blue Earth,44.1616,-93.8843,2992,2992,716,polygon,TRUE,America/Chicago,56024
Petersburg-MN,1840031869,Petersburg,Petersburg,MN,Petersburg-MN,Minnesota,27063,Jackson,43.5302,-94.9189,,,4.5,point,FALSE,America/Chicago,56143
Dunnell-MN,1840007949,Dunnell,Dunnell,MN,Dunnell-MN,Minnesota,27091,Martin,43.5609,-94.7746,154,154,158,polygon,TRUE,America/Chicago,56127
Silver Lake-MN,1840008942,Silver Lake,Silver Lake,MN,Silver Lake-MN,Minnesota,27085,McLeod,44.9039,-94.1976,807,807,826,polygon,TRUE,America/Chicago,55381
Hackensack-MN,1840006626,Hackensack,Hackensack,MN,Hackensack-MN,Minnesota,27021,Cass,46.9267,-94.5162,312,312,119,polygon,TRUE,America/Chicago,56452
